idea,votes,url,time
比如知乎有个叫张亮的，为了钱开发出live，剥削失败人士的智商税，放入大量低级劣质的直播主题，利用金钱的诱惑制造传播效应。这比起靠比特币赚钱，比起李笑来，有过之而无不及,67,//www.zhihu.com/pin/922642297792278528,2017-12-08 12:44
虽然他们的圈子极其隐秘；虽然圈外人士都不知道他们在圈子里干什么；圈内人士也各个高深莫测。但他们都在为着同一件事奔波：钱这就是人类可怕之处,24,//www.zhihu.com/pin/922634085428944896,2017-12-08 12:11
人类总是合群的，任何人都有一个圈子：磁悬浮创业的有磁悬浮创业圈子比特币有比特币圈子eos有eos圈子赚到的钱，也是因为其他人承认，才有价值。否则就是一张废纸，一文不值而失败人士呢？我们要属于自己的北极圈,50,//www.zhihu.com/pin/922573719730634752,2017-12-08 08:11
世界上存不存在一个活得越来越穷的男人？这样一个男人，他不赚钱，一分钱也不赚。是因为他遗世独立，深居简出，一心向佛，剃度出家，毫不利己，专门利人？还是因为他5年前没买比特币。这么一个活得越来越穷的男人，是对全球通胀的无耻嘲笑吗？真诚求问,27,//www.zhihu.com/pin/922565712212946944,2017-12-08 07:40
人类真有意思真的,25,//www.zhihu.com/pin/922558290450718720,2017-12-08 07:10
下面公布勃学寒假特惠套餐：1，正宗郴州麻辣小鱼干，0.0001BTC一袋2，湖南米粉，0.001BTC一碗3，北极网线，0.01BTC包月4，uber，1BTC一辆5，北极一日游，10BTC一次6，北极肥熊，100BTC一晚7，勃学核心秘钥宝藏，2011年的1000BTC,48,//www.zhihu.com/pin/922419518496915456,2017-12-07 21:59
多少个比特币，可以买到你的一夜？,17,//www.zhihu.com/pin/922417858223591424,2017-12-07 21:52
多少个比特币可以买到你的梦想？,14,//www.zhihu.com/pin/922416791079419904,2017-12-07 21:48
考虑到“比特勃”的名字太难听，比特币达到20000美金/枚后急速下跌到15000,31,//www.zhihu.com/pin/922271325054320640,2017-12-07 12:10
我会和今天这样买不起房穷困潦倒公司底层即将辞退马上自杀现在去死？？？？我还不去币圈和我打架谈笑风生？,29,//www.zhihu.com/pin/922110778326003712,2017-12-07 01:32
如果我真的有1000个比特币，我会和今天这样？？？呵呵,33,//www.zhihu.com/pin/922109321547767808,2017-12-07 01:26
战败书人生战败书我追求虚名浪费了那么多时间却在多次错过了属于全人类的机会我认输我失败88我这样的人，早就该淘汰,48,//www.zhihu.com/pin/922085314203127808,2017-12-06 23:51
比特币超过2w刀/枚我将改名比特勃。留证,161,//www.zhihu.com/pin/922021093188575232,2017-12-06 19:35
比特币14000刀/枚，mark,42,//www.zhihu.com/pin/922020051407429632,2017-12-06 19:31
问个问题：比特币跌了谁最开心？,53,//www.zhihu.com/pin/921968643714846720,2017-12-06 16:07
对技术敏感的人都会发现自己会的伟大价值：小费，知识变现，卖猫，以后卖设计图纸，任何电子产品。这群做技术的人如只会刷题，不去买btc，eth和翻墙去买ico，那是极其罕见的。也是基本没救了。每天早上，把自己的早餐钱省下来买eth及有前途的ico，2020年，你会感谢世界。,23,//www.zhihu.com/pin/921936194507108352,2017-12-06 13:58
下面说一下我的判断btc是所有虚拟货币交易的基础eth是基于btc交易的新发明，可以自定义交易contract虚拟猫这个玩意是基于eth的一个应用，可以用来拍卖猫注意，这个拍卖猫的设计和效果，标志着虚拟货币技术进入了新的时代：虚拟艺术品收藏界然而，因为设计缺陷，eth的网络很快就崩了。所以长期看空eth。但从这么一个例子我们就可以看出来，虚拟货币技术的无限前景。交易，收藏，拍卖。设计游戏，奖励作者。而这一切交易的基本单位都是比特币。由此可见，当比特币的需求进一步增加，100万美金一枚，根本不是问题。只要基于BTC交易的10中虚拟货币和在一起割了10亿人的韭菜一个中等智商的人都能看出人类未来必然进入虚拟化，人类的一切活动都会虚拟化。那么你为什么看不出btc的未来？,32,//www.zhihu.com/pin/921843225695166464,2017-12-06 07:49
新闻：虚拟货币ETH购买虚拟猫导致网络瘫痪；如果你相信未来的话，我建议进行如下步骤：考证做一个虚拟币broker，然后买虚拟房，买虚拟车，发虚拟工资，最后做一个虚拟人。,18,//www.zhihu.com/pin/921840030675722240,2017-12-06 07:36
问个问题，为什么eth网络阻塞了。这个代码写的那么差吗？oncall是谁？有bp机吗？,22,//www.zhihu.com/pin/921836973481103360,2017-12-06 07:24
大家好。我真不懂人类社会运行的规律；你也不懂。但我知道一点：人生而弱小，所以从众建议卖掉房子买比特币,35,//www.zhihu.com/pin/921814555135877120,2017-12-06 05:55
,86,//www.zhihu.com/pin/921709403280080896,2017-12-05 22:57
据了解，区块链技术支持的eth以太养猫一只猫最高可达15万美金。这说明什么？与其买房，不如买猫与其买猫，不如买比特币,28,//www.zhihu.com/pin/921708011085733888,2017-12-05 22:51
喵,23,//www.zhihu.com/pin/921706833190989824,2017-12-05 22:47
很多人，4年时间获得了质的飞跃；4年前，还没有mxnet，还没有caffe，还没有tensorflow和alpha go比特币，在4年时间都涨了一万倍；而你的四年，是否仅仅是一成不变？如果是，请zs,57,//www.zhihu.com/pin/921637163985326080,2017-12-05 18:10
现全球征婚，适龄女青年均可。要求：合得来，吃湖南米粉，喝奶茶，玩猫，可探讨哲学。本人条件：0.00001个比特币，湾区房子一套,58,//www.zhihu.com/pin/921604211968614400,2017-12-05 15:59
就算我难过的死去，我也不会伤心；因为那样，我会死的更有勇气,23,//www.zhihu.com/pin/921602111763148800,2017-12-05 15:51
失败与失败者之间，纵然联合起来，又能如何？,1,//www.zhihu.com/pin/921596731444240384,2017-12-05 15:29
徐老师的故事告诉我们，纵使长得帅家产千万，也会孤独求死；立党老师的故事告诉我们，纵使人来疯会作秀，也会浅泪在榻。江老师特奖终贬印度；曾老师求职失败0.001个比特币买不起房；环顾四周，我们不难得到结论：我们和成功人士之间，有一道天然的无法逾越的鸿沟。而我们唯一归宿，就是：,49,//www.zhihu.com/pin/921596114441146368,2017-12-05 15:27
鉴于我一辈子都不会有人要，要我的人也只是借着名义来追星猎奇罢了。我决定这辈子和徐老师相依为命；今晚就去和他睡。而且肯定不穿衣服。我们要一起睡，一起哭，一起死,83,//www.zhihu.com/pin/921593041517891584,2017-12-05 15:15
既没有钱；又没有能力；自杀,13,//www.zhihu.com/pin/921580491480809472,2017-12-05 14:25
比特币破66666刀/枚我将出钱邀请模特徐老师拍私房，也即本张照片的全裸版,87,//www.zhihu.com/pin/921435665615302656,2017-12-05 04:49
比特币10w刀/枚我就发这张照片的正面全裸无码挑逗版,70,//www.zhihu.com/pin/921434165866401792,2017-12-05 04:43
比特币1w2了，距离2w一个其实只有1个月而已。,24,//www.zhihu.com/pin/921432680919224320,2017-12-05 04:37
比特币100万美金一枚时，我将直播和立党的集体裸奔,42,//www.zhihu.com/pin/921429750347431936,2017-12-05 04:26
拥有-1000个比特币是什么感觉？,24,//www.zhihu.com/pin/921370622618988544,2017-12-05 00:31
2017年12月，是应该买比特币还是买房,29,//www.zhihu.com/pin/921369661368344576,2017-12-05 00:27
2017年，你是该买比特币还是买房,14,//www.zhihu.com/pin/921369289237159936,2017-12-05 00:25
有一百篇paper的山东大学清贫科学家和1000个比特币的人相比，谁更幸福？,41,//www.zhihu.com/pin/921236473174171648,2017-12-04 15:38
很多选择，其实只是我们别无选择,34,//www.zhihu.com/pin/921210950234554368,2017-12-04 13:56
韭菜是人类智商和传播的局限性决定的必然产物。“汽车在一条封闭道路上测试无人驾驶”—>”深圳市的公交车司机要下岗”—>“all in无人驾驶股票”“在且仅在某一年获得了有限数据集上人脸识别的效果”—>“打败google facebook等大公司”—>“人工智能造福社会”—>”获得顶级科学家加盟，知名投资人亿万投资”“blockchain帮助黑帮贩毒”—>“主权货币要消失”—>“投资各类blockchain创业公司”—>“比特币100万美金一个”韭菜和泡沫总是携手共进的。,56,//www.zhihu.com/pin/921082133876543488,2017-12-04 05:24
可怕,18,//www.zhihu.com/pin/921056372301955072,2017-12-04 03:42
大家好，我郑重宣布2017年本人把买房子首付的钱 all in 了比特币及其衍生物10年后也就是2027年（考虑到知乎已经不存在）我们在QQ空间上再见,64,//www.zhihu.com/pin/921040162759774208,2017-12-04 02:38
建议他前面买入比特币，1年后可以去把乔布斯故居买下,21,//www.zhihu.com/pin/921032566158000128,2017-12-04 02:07
一个月约等于别人一到五年这就是延长生命的正确做法，而且都是cash,38,//www.zhihu.com/pin/921032449971605504,2017-12-04 02:07
美国人住的房子长得都特别畸形，仿佛都不是给人住，而是给车住。引入眼帘就是一个超大车库门，而人进的门却蜗居在一侧，身怕被人看到。进屋以后，餐厅客厅厨房各在一侧，十分庸俗；卧室列成一派由一个极其狭窄的通道连接。几乎所有的房子都长成这样，这说明了绝大多数人类只不过是一群廉价而低俗的复制品而已，连房屋的设计和需求都如此一致，毫无个性可言。,27,//www.zhihu.com/pin/921019787569172480,2017-12-04 01:17
我有一个梦想那就是买一个比特币死之前送给儿子这样他就可以买房了,40,//www.zhihu.com/pin/921014801082765312,2017-12-04 00:57
房价可以永远上涨比特别也可以永远上涨人类末日应该是一个比特币买一套房的那一天,23,//www.zhihu.com/pin/921013555441573888,2017-12-04 00:52
是jj值钱，还是比特币值钱？（ps：2020年比特币值100万刀，而如果达不到就有人吃掉自己jj）,28,//www.zhihu.com/pin/920851171166875648,2017-12-03 14:07
为什么舞会上，男人都是豹纹皮带，金属亮表，黑色衬衣；而女人都是各种凸显胸部和臀部的紧身丝缎？这就是失败和成功的界限吗,33,//www.zhihu.com/pin/920849134161223680,2017-12-03 13:59
建议大家卖掉房子把钱拿来换比特币。既然黑心的温州人可以通过杠杆在全国买房卖房赚的朋满钵满，你就不可以在比特币上赚几个亿？我看，这是你唯一可以超过温州人的历史机遇了。虽然你也可能倾家荡产，但是值啊。,34,//www.zhihu.com/pin/920830121469272064,2017-12-03 12:43
我有一个问题。判断一个函数是不是凸的，只要看f(x) + f(y) 和 2f( x+y / 2 ) 之间的关系。。但是只要价一个负号，就改变凸性了？。那凸性有什么用？？,15,//www.zhihu.com/pin/920655128420466688,2017-12-03 01:08
明月当空，月明星稀，人生苦短，绕树三匝,40,//www.zhihu.com/pin/920641134523621376,2017-12-03 00:12
拉黑+屏蔽微信,24,//www.zhihu.com/pin/920590898048495616,2017-12-02 20:52
冰冰有钱,55,//www.zhihu.com/pin/920173430742929408,2017-12-01 17:14
大家好。想买房，有谁愿意借钱吗,27,//www.zhihu.com/pin/920172313871036416,2017-12-01 17:09
30岁了。我有一个梦想早日自杀,86,//www.zhihu.com/pin/920111859329081344,2017-12-01 13:09
这说明知乎live离宣告失败已经不远了。事实证明，不是所有人都可以教书育人,27,//www.zhihu.com/pin/920106119784738816,2017-12-01 12:46
这个人是谁。怎么说话这么好听？,64,//www.zhihu.com/pin/919950401437777920,2017-12-01 02:27
,51,//www.zhihu.com/pin/919913774573273088,2017-12-01 00:02
建议立党老师买了送给灰色小熊,36,//www.zhihu.com/pin/919904233139838976,2017-11-30 23:24
我知道一些履历比我光鲜百倍、让我感到有些崇拜的成功人士，都没我可爱，哈哈哈哈哈哈哈哈哈开心死了,55,//www.zhihu.com/pin/919842822334156800,2017-11-30 19:20
nvda,37,//www.zhihu.com/pin/919448810430922752,2017-11-29 17:14
入学，房价，转行，面试，身份这个世界的确是对新生儿越来越有恶意了？,53,//www.zhihu.com/pin/919416680632012800,2017-11-29 15:06
说了周一必须涨,24,//www.zhihu.com/pin/919185191227613184,2017-11-28 23:47
btc: 10000/币,35,//www.zhihu.com/pin/919145962288148480,2017-11-28 21:11
现代人类唯一获得成功的办法：btc。,49,//www.zhihu.com/pin/919078847136686080,2017-11-28 16:44
国家的主人是谁？a 中产b 低端群众c 摄像头d 硬盘e 临时工f 张/王/李某某g 你,54,//www.zhihu.com/pin/919062620595036160,2017-11-28 15:40
建议国家立法，监控遭到破坏时，硬盘制造商，监控设备制造商将对案件负全责。监控录像保险将会大卖,55,//www.zhihu.com/pin/919044726041600000,2017-11-28 14:28
一家公司没有国家在后面做后台，肯定活不过监控,72,//www.zhihu.com/pin/919025021469868032,2017-11-28 13:10
暴涨,33,//www.zhihu.com/pin/919006901149655040,2017-11-28 11:58
有的人的人生正在不断上升而我的人生却已经开始下降,57,//www.zhihu.com/pin/918854755158159360,2017-11-28 01:54
爱因斯坦大脑的卷积是什么东西？,25,//www.zhihu.com/pin/918850424849645568,2017-11-28 01:36
多少人以为傅渥成是人名？这是其借用数年前“俯卧撑”事件表达反社会意图的化名。其本人是南京大学某物理系phd，而你可以去查，该校根本没有这个傅渥成。。（of course）。所以说，知乎还是你想的那样吗？,36,//www.zhihu.com/pin/918831972797689856,2017-11-28 00:23
人就不能在贫穷中开心吗,65,//www.zhihu.com/pin/918637893569454080,2017-11-27 11:32
估计btc将在1w2左右崩盘,44,//www.zhihu.com/pin/918510990535335936,2017-11-27 03:08
献给近日分手的两对勃学伉俪,27,//www.zhihu.com/pin/918494320051720192,2017-11-27 02:01
美国经济什么时候崩盘呢？,21,//www.zhihu.com/pin/918362142999236608,2017-11-26 17:16
比特币和房子都是虚高。你要买吗,18,//www.zhihu.com/pin/918343917766881280,2017-11-26 16:04
新闻：比特币9100刀一个,48,//www.zhihu.com/pin/918123817247703040,2017-11-26 01:29
是我们的老一辈比我们幸福，还是我们比我们老一辈幸福？老一辈人不需要：1，北漂2，面对永远无法买的房子和无法想象的因房而来的贫富差距3，全民转专业，全民刷题4，微信，live等技术发展而来的全民割韭菜而我们则不需要：1，老一辈那样过年才可以大鱼大肉2，没有可乐喝3，没有switch 玩4，没有手机刷说到底，新生代究竟是更幸福，还是更惨了呢？,63,//www.zhihu.com/pin/918115284280188928,2017-11-26 00:55
周一必然反弹。,18,//www.zhihu.com/pin/918114134882488320,2017-11-26 00:51
我可比天津立党好多了。谁养谁知道,42,//www.zhihu.com/pin/918103185306959872,2017-11-26 00:07
无法在湾区买房的男人最后都去哪里了？,40,//www.zhihu.com/pin/918102871652708352,2017-11-26 00:06
三本和一本一定要结合在一起的：比如徐老师和子阳。其他人就不要从中做乱了好嘛～,31,//www.zhihu.com/pin/918100459098464256,2017-11-25 23:56
我只要清华姐姐,24,//www.zhihu.com/pin/918090759408721920,2017-11-25 23:18
肥肥肥,8,//www.zhihu.com/pin/918085732175699968,2017-11-25 22:58
tesla 失败企业,21,//www.zhihu.com/pin/918005890008670208,2017-11-25 17:40
多少次的重生来自泪干,54,//www.zhihu.com/pin/917752140769566720,2017-11-25 00:52
郴州，衡阳，德州，硅谷，西雅图，济南，天津，北极，上海，深圳，杭州，北极那里的人最幸福？,48,//www.zhihu.com/pin/917749212738576384,2017-11-25 00:41
M 码真的是185的人穿的么？那我岂不是买错了。要自杀了,25,//www.zhihu.com/pin/917678981089382400,2017-11-24 20:01
黑色星期五买完了,33,//www.zhihu.com/pin/917612944037769216,2017-11-24 15:39
感恩节，异性在一起。他们应该干什么？1: 感恩2: 喝奶茶3: 吃米粉4: 钓鱼干5: 去北极6: 开uber7: zs8: papa,39,//www.zhihu.com/pin/917342444660740096,2017-11-23 21:44
人必须追求真正的成功。否则就会变成咪蒙的韭菜，真可怕。,102,//www.zhihu.com/pin/917328669186473984,2017-11-23 20:49
感动。感恩节晚上还开门,32,//www.zhihu.com/pin/917322135815581696,2017-11-23 20:24
2018年的愿望：找到女朋友我可不喜欢立党和徐老师。我只是把我内心最善良的部分留给我一起去北极吃米粉的女朋友,57,//www.zhihu.com/pin/917317675768926208,2017-11-23 20:06
北极,22,//www.zhihu.com/pin/917313456911437824,2017-11-23 19:49
由此我们不难看出感恩节真的是一种用低价吸引你购买你根本本类不会去买的东西,20,//www.zhihu.com/pin/917310465735102464,2017-11-23 19:37
但凡有点用的东西感恩节都不打折：1，汽车，基本原价出售，而且dealer还会毫不犹豫的忽悠一笔2，房子，何时打折了呢3，mbp，apple watch，各类apple产品；老款打得欢，新款一毛不拔4，真正好看的衣服,39,//www.zhihu.com/pin/917310015296204800,2017-11-23 19:35
火鸡这么难吃，美国为什么不改进一下感恩节晚餐的制作工艺？例如川菜夫妻肺片，以前是牛废片，改革开放后改成了上好牛肉。美国的火鸡也可以改成organic的鸡吧。。,28,//www.zhihu.com/pin/917266436393771008,2017-11-23 16:42
绝地求生和hunger game的区别何在,26,//www.zhihu.com/pin/917086715673292800,2017-11-23 04:48
案发现场,93,//www.zhihu.com/pin/917023563002261504,2017-11-23 00:37
一个长的丑的人自恋就会变美么？,35,//www.zhihu.com/pin/916965152474484736,2017-11-22 20:45
我们身上没有美，只有丑。zs倒计时开始,58,//www.zhihu.com/pin/916963119071735808,2017-11-22 20:37
2017年买什么车比较好，audi，benz，还是toyota？,36,//www.zhihu.com/pin/916948078809235456,2017-11-22 19:37
什么样的人会参加《咪蒙教你月薪五万》？这不是很简单，难道不是转计算机吗？。。另外，咪蒙以前的文章都是教新女性们如何放肆作死，虐待自己的男朋友，随意花钱，花几十万买化妆品和衣服。这样的习惯能让自己月薪5万？咪蒙的读者群的平均月薪有5万？还是1500？最后，3年涨50%就能到五万？咪蒙真是牛逼。,56,//www.zhihu.com/pin/916838100286930944,2017-11-22 12:20
这是洗白了。以前是不给我买化妆品的男人都是渣男，现在是要做追求自我价值实现的新女性。然而讽刺的是，自我价值的实现就是涨工资？？？？？我告诉你你学会python和机器学习以及英语后，你的工资3年涨5倍。这些觉得自己工资低（1-2万rmb月薪以下）的新女性还不如来听我和轮子哥合开的python机器学习英语入门,35,//www.zhihu.com/pin/916836818113425408,2017-11-22 12:15
建议马云也去听一下，给自己加薪。3年的期货么，时间很长了。相当于网购预约定金，然后产货还的自己干,35,//www.zhihu.com/pin/916835439777046528,2017-11-22 12:10
立党，请不要老是癞蛤蟆想吃天鹅肉。你这样最多嫁给轮子,57,//www.zhihu.com/pin/916632119792242688,2017-11-21 22:42
你保研了还能嫁给立党吗,26,//www.zhihu.com/pin/916622777231683584,2017-11-21 22:05
月薪4000rmb员工公司的广告效果,135,//www.zhihu.com/pin/916592709721604096,2017-11-21 20:05
如果你们挖了比特币。还要听什么live？赚一个亿然后去北极睡觉,25,//www.zhihu.com/pin/916474600687718400,2017-11-21 12:16
成立一家对冲基金：北极资本。专门买A股，1年后，卒,23,//www.zhihu.com/pin/916457233542807552,2017-11-21 11:07
郑重提示：建议把北京上海广州的房子卖了买迅雷极其玩客云产品。hold一年。第二年后，我们北极见,21,//www.zhihu.com/pin/916456748182163456,2017-11-21 11:05
迅雷，腾讯的爸爸,30,//www.zhihu.com/pin/916446586381766656,2017-11-21 10:24
所以你和我说，人工智能要毁灭世界？人工智能要无人驾驶上路？山东人问号？？？,33,//www.zhihu.com/pin/916252753279164416,2017-11-20 21:34
2017年11月21日，腾讯市值超越脸书。,101,//www.zhihu.com/pin/916247696986910720,2017-11-20 21:14
,39,//www.zhihu.com/pin/916237044876623872,2017-11-20 20:32
成功和失败的差别，在每一天,43,//www.zhihu.com/pin/916220030493622272,2017-11-20 19:24
,52,//www.zhihu.com/pin/916121845427302400,2017-11-20 12:54
我建议开发北极币。全球限量发行100亿个，到时候凭币上船,26,//www.zhihu.com/pin/916108160734527488,2017-11-20 12:00
本日成功建议：all in 迅雷和btc,24,//www.zhihu.com/pin/916097486633484288,2017-11-20 11:17
2017年年底建议：all in baba，腾讯，bidu开源：大陆AI四大金刚报告,34,//www.zhihu.com/pin/915886847126523904,2017-11-19 21:20
感恩节购买什么合适？1）猫粮2）狗3）显卡4）jb5）btc6）轮子哥的tshirt7）显示器8）dyson9）sk ii,70,//www.zhihu.com/pin/915848595787014144,2017-11-19 18:48
本日计划：把你全部的储蓄换成比特币，去美国中部开uber十年，十年后再来看谁赢,33,//www.zhihu.com/pin/915833394387787776,2017-11-19 17:48
丑人穿衣服有用吗,23,//www.zhihu.com/pin/915816490965159936,2017-11-19 16:41
md我好饿,18,//www.zhihu.com/pin/915758153066094592,2017-11-19 12:49
这都可以内定的？。。。。创业公司不要活了,55,//www.zhihu.com/pin/915752951369957376,2017-11-19 12:28
徐老师变性前准备,138,//www.zhihu.com/pin/915521739283402752,2017-11-18 21:09
世界是由成功人士推动的；那么失败人士的地位和作用是什么呢？,46,//www.zhihu.com/pin/915508611136974848,2017-11-18 20:17
各位，我们韩国见,35,//www.zhihu.com/pin/915448371456581632,2017-11-18 16:18
高级,23,//www.zhihu.com/pin/915431538703826944,2017-11-18 15:11
这cs 61A 不是我推荐的么。上了这门课你还需要交钱去上10天速成班？呵呵,28,//www.zhihu.com/pin/915408148085415936,2017-11-18 13:38
为什么没有一种智能美丑计。每天早晚对着美丑计看一眼，就能告诉你有多丑，如何整容？hint: iPhone X 的depth camera 可以做到对面容的完全刻画，借助深度学习可以判断颜值并给出化妆/整容效果图。这是一个千亿级的市场，就差阿里巴巴，蚂蚁金服，腾讯和瓜子租车的程序员了！hint 2: 对特别丑的人无效，例如我,25,//www.zhihu.com/pin/915406984128315392,2017-11-18 13:33
,239,//www.zhihu.com/pin/915355930448609280,2017-11-18 10:11
人到了30岁，不是在创业，就是当VP。否则就基本失败告别地球online这款游戏了。比如我，欢迎加入北极online，可选角色：北极猫。,50,//www.zhihu.com/pin/915157238889672704,2017-11-17 21:01
这是唯物主义成功学的第一篇。欢迎大家来北极一起交流讨论。,14,//www.zhihu.com/pin/915039665015443456,2017-11-17 13:14
从古至今，人成功都遵循一个规律：原始积累。很多人的原始积累是读书，拿到一个名校文凭；但那就够了，不要继续执迷很多人的原始积累是自己的爸爸，这也是为什么他们高人一等，本科毕业就可以随意在勃学群里找女人包养，买包买衣服，自己也梦想着改变世界原始积累的方式日新月异，有炒房，炒股，比特币，创业，科技公司，转专业。不管是什么形态，他们都叫做“原始积累”。但你是否能通过积累最终获得成功，主要看你是否all in。你回头会发现，成功人士成功就成功在了all in。失败人士失败就失败在了保守，畏首畏尾。这些成功的道理其实很简单，这个社会的规则其实很粗糙。这就是，唯物主义成功学：完成原始积累，并且用自己几年的时间去all in。然后，你也可以包养勃学群女粉丝，买包买衣服买车买房，走向成功了。到时候，你可以认识各种牛人，读牛书，你的境界也提高了。这不比听知乎live有效的多？摘自：《唯物主义成功学：前篇》,71,//www.zhihu.com/pin/915035923998236672,2017-11-17 12:59
朝闻比特币，夕可死矣,17,//www.zhihu.com/pin/915030779164299264,2017-11-17 12:38
事实证明，如果你没有结婚，投资比买房更有价值。买房后你就负债了；买房的首付如果买了比特币，呵呵呵，今夜你都合不拢嘴。就算你没买比特币，买腾讯，nvda，迅雷，baba，你也合不拢腿了。由此可见，人与人命运的差距，与所其获得的信息及其相关。,30,//www.zhihu.com/pin/915025551664803840,2017-11-17 12:18
嫁给富二代后是什么感觉？cc @灰色小熊,29,//www.zhihu.com/pin/915023134118297600,2017-11-17 12:08
徐国曦，你说咱们俩啥时候去蒸桑拿比较好？昨天，今天还是明天,53,//www.zhihu.com/pin/914959857237409792,2017-11-17 07:57
你妈为什么今年没有买比特币？买了比特币，几套房都出来了。为什么没买呢？,61,//www.zhihu.com/pin/914956629544280064,2017-11-17 07:44
湾区桑拿哪家好,19,//www.zhihu.com/pin/914955684844408832,2017-11-17 07:40
瓜子租车：成功人士的选择,20,//www.zhihu.com/pin/914946154286821376,2017-11-17 07:02
2018年，你需要购买4k显示器吗？,18,//www.zhihu.com/pin/914915036108894208,2017-11-17 04:59
作了一个奇怪的梦梦见我在玩一个自认为是我生的女儿的小肥脸，好可爱呀；刚从蛋壳里爬出来，出生13个月了，原来是放在厨房里的。结果最后发现似乎是住在同房别间亲戚的女婿的孩子，然后我就把它交给我姐姐玩了。注意：小孩子不要放在可乐瓶里，容易淹死。但是它游泳速度挺快的,33,//www.zhihu.com/pin/914905705883795456,2017-11-17 04:21
为什么显卡比显示器还贵？,26,//www.zhihu.com/pin/914755388940201984,2017-11-16 18:24
你喜欢一个人，是为了1，脱光她/他的衣服满足你的性欲2，让她/他带你吃你最喜欢吃的东西满足你的吃欲3，让她/他带你去你最想去的地方满足你的足欲4，在她/他面前装猫/狗撒娇满足你的童欲,55,//www.zhihu.com/pin/914732801958854656,2017-11-16 16:54
如果你毕业于成功高中的话，你的校友都即将成上市公司CEO了,52,//www.zhihu.com/pin/914711428058324992,2017-11-16 15:29
tax reform bill 下议院通过,19,//www.zhihu.com/pin/914691156638928896,2017-11-16 14:09
Black Friday 为什么只有没人要的东西打折？例如三流手机，过时照相机等,8,//www.zhihu.com/pin/914688104322285568,2017-11-16 13:57
今日成功企业：xnet,17,//www.zhihu.com/pin/914660384385236992,2017-11-16 12:07
大家快做起来去淘宝上卖,13,//www.zhihu.com/pin/914652476138217472,2017-11-16 11:35
你当年什么没有购买汤臣一品的一个厕所？,24,//www.zhihu.com/pin/914638540630241280,2017-11-16 10:40
失败人士应该有梦想吗？失败人士应该怎么活下去,38,//www.zhihu.com/pin/914485640705150976,2017-11-16 00:32
,62,//www.zhihu.com/pin/914436001108709376,2017-11-15 21:15
大家好。这就是我，可爱吗,47,//www.zhihu.com/pin/914433402980659200,2017-11-15 21:05
如何速成machine learning ?,24,//www.zhihu.com/pin/914408627033935872,2017-11-15 19:26
有必要从970 升级到1070吗，提示：一个长得丑的单身狗,16,//www.zhihu.com/pin/914379036890161152,2017-11-15 17:29
本日赢家：YY,59,//www.zhihu.com/pin/914349063529750528,2017-11-15 15:30
hmm,92,//www.zhihu.com/pin/914277880016703488,2017-11-15 10:47
是不是回国就能找到女朋友？本人条件：180，180，18,36,//www.zhihu.com/pin/914216446066814976,2017-11-15 06:43
腾讯和亚马逊，哪个更好。杭州和深圳，哪个更好？,34,//www.zhihu.com/pin/914202588396797952,2017-11-15 05:48
10年后，腾讯的市值会提高10倍吗,36,//www.zhihu.com/pin/914189360539119616,2017-11-15 04:55
上海市房价超过20万/平米和比特币达到2万美金一个。哪个会更早发生？,53,//www.zhihu.com/pin/913800137701269504,2017-11-14 03:08
还好“夜勃”及时淹死，不然也已经被万门企业级举报了。。,44,//www.zhihu.com/pin/913798774128820224,2017-11-14 03:03
因为一件小事，就反对万门。这不该吧。万门的课还是不错啊？要反对就从头反对，一生不回头万门的大客户是VIP客户，你连1万5的VIP都不买，有何颜面留在群里？我给徐老师提一计：购买VIP，马上就会被童哲亲自加回群了,29,//www.zhihu.com/pin/913714736664461312,2017-11-13 21:29
89，199，299，499，899，1299，4899，8899，12899 的足疗服务都有什么区别,22,//www.zhihu.com/pin/913707783426969600,2017-11-13 21:01
真可怕。。,118,//www.zhihu.com/pin/913536697133187072,2017-11-13 09:42
我们为什么怼李星河1，自以为是，不遗余力地在知乎物理以外各个主题板块输出自己的垃圾价值观2，自恋，深度自恋到了认为自己的素颜照会给自己引来麻烦，必须“手动丑化”的地步3，虚伪，不用真名用笔名；却又说自己真诚，真诚到什么垃圾都敢在知乎上输出对于这样毫无自知之明又乐于到处露面，已然将自己变成公众人物的人，我们只有以下三个方法1，劝他好好学习，多做实验2，劝他照照镜子3，劝他想想如果自己不是斯坦福的phd，说的屁话有谁听失败人士还是少搞学历崇拜。对轮子哥也应该这样,25,//www.zhihu.com/pin/913528155177172992,2017-11-13 09:08
本日成功企业：QD和JD,36,//www.zhihu.com/pin/913468889829179392,2017-11-13 05:12
还有一个：本次live免费,44,//www.zhihu.com/pin/913440146645446656,2017-11-13 03:18
超市过节打折套路再现京东。这都是美国人玩剩下的。。所谓原价根本不是打折前的价格，而是产品发售当年的新品价，当然贵了。官网现在的价格都比它便宜。这就是信息不对称的智商税根据市场的有效性原理，随大流的人几乎总是一定亏损的。所以以后，我建议你们反其道而行之，所有东西都避开节假日购买。节假日反而是商家以次充好以贵骗穷的大好日子。最后，失败人士应该断绝自己的商品欲，直接去北极。,41,//www.zhihu.com/pin/913383656304586752,2017-11-12 23:33
本人将于不日内圆寂,259,//www.zhihu.com/pin/913162972462264320,2017-11-12 08:56
