idea,votes,url,time
我认为大家对“害人”这件事的理解存在偏差。不是只有害人命才是害人。通过金融和资本工具让你买房困难，让你就业困难，让你上学困难，让你生孩子困难，就不是害人了？通过金融和资本手段让人与人之间互相压榨，互相欺骗，就不是害人了？一定要死了人才算害人？你们对害人的标准真的够低的。除了最底层的劳动人民赚取和劳动成正比的工资，其他人赚的钱从广义上来说，都是在害人。希望诸位提高下思想觉悟，对他们好好批判。,83,//www.zhihu.com/pin/1004247803010252800,2018-07-21 18:15
你是谁？你要干嘛？你活着吗？,24,//www.zhihu.com/pin/1004240712287879168,2018-07-21 17:47
为什么你只有一个爸爸，一个妈妈？,14,//www.zhihu.com/pin/1004236770048847872,2018-07-21 17:31
我马上就要去杭州了。请问有谁要来玩,32,//www.zhihu.com/pin/1004215307036196864,2018-07-21 16:06
成功学和失败学有啥关系？,17,//www.zhihu.com/pin/1004205996226506752,2018-07-21 15:29
,31,//www.zhihu.com/pin/1004066560113258496,2018-07-21 06:15
太快还打广告干嘛,17,//www.zhihu.com/pin/1004065965524582400,2018-07-21 06:13
这个世界要是只有天才而没有小人，该多好。又或者说。天才和小人其实是同一个基因的不同表达？,25,//www.zhihu.com/pin/1004059497274429440,2018-07-21 05:47
2018年，还应该买ipad嘛,13,//www.zhihu.com/pin/1004058324207316992,2018-07-21 05:42
与世无争是最大的老实致所有想结婚，买房，生孩子，让孩子上斯坦福哈佛的知乎用户们你们听live也是没用的，给人家送钱罢了。多听听人精的故事，感受下世间冷暖，明白自己的处境，了解棋子的价值。从而达到控制欲望，与世无争的最高境界。这，就是勃学的实质。,57,//www.zhihu.com/pin/1004057266508640256,2018-07-21 05:38
论硅谷食堂的员工待遇,45,//www.zhihu.com/pin/1004050911030865920,2018-07-21 05:13
你买tnt了吗？,19,//www.zhihu.com/pin/1004050386851921920,2018-07-21 05:11
tnt确实是个垃圾。,25,//www.zhihu.com/pin/1004050360247439360,2018-07-21 05:11
我明白了。大家晚安,20,//www.zhihu.com/pin/1004047262552555520,2018-07-21 04:58
完全不同。苏联地冷，而且顽强抵抗。苏联打过去的话不一定赢。,9,//www.zhihu.com/pin/1004046953570762752,2018-07-21 04:57
这充分说明人要知足。做超出自己能力的事容易被人搞死,15,//www.zhihu.com/pin/1004041199577116672,2018-07-21 04:34
如果德国不侵略俄罗斯，是否就可以统一欧洲？为什么德国不统一欧洲即可？日本也是。日本完全可以统一亚洲。这样，也比惹怒俄罗斯和美国好吧,13,//www.zhihu.com/pin/1004039615652622336,2018-07-21 04:28
我，就这样被你蹂躏,27,//www.zhihu.com/pin/1004019013537652736,2018-07-21 03:06
facebook已经彻底沦为抖音,43,//www.zhihu.com/pin/1004018884118069248,2018-07-21 03:05
期待您有一天的自拍没有任何美图～,38,//www.zhihu.com/pin/1004002013071429632,2018-07-21 01:58
我还是喜欢学历高有内涵的女性，腿粗不粗不重要。比如ucla 40岁的女phd我就很喜欢。,54,//www.zhihu.com/pin/1003948608990801920,2018-07-20 22:26
你和非洲黑奴有什么区别？1）没有区别2）有区别，他们是被脚铐锁住，我们是被金钱锁住3）有区别，我们被锁住的程度不同4）有区别，我们现在完全自由了。,39,//www.zhihu.com/pin/1003947521143533568,2018-07-20 22:22
大陆因为长得太肥不读书所以没人要：《左传》,23,//www.zhihu.com/pin/1003944824088580096,2018-07-20 22:11
生孩子、买房、结婚。没有什么不可以货币化，没有什么不是货币不能解决的。实际上，货币诞生之后，国家机器操纵每个人的个人生活和决策变得更为直接和简单。从前还需要派差役去田地里监工，现在只需要用金融机器凭空印钱，或者让银行改变利息即可。如同提线木偶，线动，人也动。人类文明真牛逼了，发明了一种不费成本即时高效调动社会每一个细胞，每一根毛细血管的办法。外星人和宇宙肯定会为人类的发明创造表示由衷赞叹。,41,//www.zhihu.com/pin/1003932738776367104,2018-07-20 21:23
猫的天敌是肥胖，战国策,29,//www.zhihu.com/pin/1003819056020955136,2018-07-20 13:51
女人不减肥，大腿踩死猫：孟子,23,//www.zhihu.com/pin/1003817749944053760,2018-07-20 13:46
减肥对男女都有好处：论语,26,//www.zhihu.com/pin/1003815833050746880,2018-07-20 13:39
你好帅。就是长得有点像女的,30,//www.zhihu.com/pin/1003814150623121408,2018-07-20 13:32
难道不是“减肥”么,15,//www.zhihu.com/pin/1003814061968019456,2018-07-20 13:32
有奖征文：这首歌最好听和最难听的部分分别在哪？,21,//www.zhihu.com/pin/1003652260311617536,2018-07-20 02:49
大家好。国内哪家公司AI技术最强大？momenta？pony.ai？还是BAT？头条？滴滴？JD？,20,//www.zhihu.com/pin/1003643945913626624,2018-07-20 02:16
不读勃学，哪里能有进展？,17,//www.zhihu.com/pin/1003623982993670144,2018-07-20 00:56
,38,//www.zhihu.com/pin/1003622694981660672,2018-07-20 00:51
import python as cpp,17,//www.zhihu.com/pin/1003611259455090688,2018-07-20 00:06
Import tensorflow as tf,8,//www.zhihu.com/pin/1003608486965628928,2018-07-19 23:55
好消息：我变瘦了下个目标：腹肌,39,//www.zhihu.com/pin/1003592950932201472,2018-07-19 22:53
结婚后可以生猫吗。不生子,24,//www.zhihu.com/pin/1003546715428864000,2018-07-19 19:49
祝您成功,33,//www.zhihu.com/pin/1003529003331964928,2018-07-19 18:39
勃学常数：99.99999%,37,//www.zhihu.com/pin/1003319536036286464,2018-07-19 04:46
我想写一篇专栏文章：为什么计算机那么难学,63,//www.zhihu.com/pin/1003316111026376704,2018-07-19 04:33
最好吃,36,//www.zhihu.com/pin/1003309490007093248,2018-07-19 04:07
我早就下了论断，米粉，北极，uber,15,//www.zhihu.com/pin/1003296839432425472,2018-07-19 03:16
请问贷款买房和贷款消费区别何在。1）前者要用一辈子来还2）前者可以住3）前者满足了父母和妻子的虚荣,25,//www.zhihu.com/pin/1003278518314221568,2018-07-19 02:03
欲望是社会利用人的最佳利器。不但是利用你消费，也利用你加班，利用你卖命，利用你工作。而本文我们可以看到，一个人一旦有了欲望，他的智商就要下降100多分。他会忘记自己存在的意义，变成欲望的机器。悲乎矣，我们每个人又何尝不是如此呢？觉得自己很成功的那些人，谁不是欲望的机器呢？放下屠刀，立地成佛，拿起米粉，北极撸猫。我正式宣布北极撸猫有限责任公司成立。,18,//www.zhihu.com/pin/1003274117184880640,2018-07-19 01:46
这不仅仅是年轻人阶层下降之路，这更是资本主义覆灭之路，人类灭亡之路。每天去北极，开uber，吃米粉，不内卷，不买房（你也就没有这些欲望），锻炼身体，减肥，成为帅哥，和自己家养的猫一样可爱，才是人类守护地球的正道。其他道路只会自我毁灭而已。金融危机了请各位给我北极的电话致电,41,//www.zhihu.com/pin/1003272251147395072,2018-07-19 01:39
立党的早餐,20,//www.zhihu.com/pin/1003270677226409984,2018-07-19 01:32
吃蕊丝,16,//www.zhihu.com/pin/1003253401458798592,2018-07-19 00:24
苹果是怎么确定站立和跑步的。。我坐的时候把手自然向下放也算站立吗？,27,//www.zhihu.com/pin/1003242401619619840,2018-07-18 23:40
每个人都是无辜的，但在欲望面前有了善恶之分,35,//www.zhihu.com/pin/1003235919398334464,2018-07-18 23:14
小管家回复你的话我给你吃,15,//www.zhihu.com/pin/1003235579370299392,2018-07-18 23:13
同样是新东方的老师，罗永浩选择做手机，极度失败，锤子开胶，tnt停制。而李笑来呢？选择卖币，空气币，做最纯粹的金融传销，名利双收。可见，性格的确决定命运。,54,//www.zhihu.com/pin/1003233247291015168,2018-07-18 23:04
也要抑制，不结婚不生孩子，人类才能自给自足 才能一起逃离资本家的牢笼,12,//www.zhihu.com/pin/1003228059721433088,2018-07-18 22:43
人有很多欲望是值得鼓励的，求生欲，求学欲，探索欲，同理心，公德心，公平心，音乐艺术的美等等。唯一需要抑制的有两种1）买房的欲望2）赚钱的欲望一旦这两个欲望被抑制了，人类社会其实每个人都会活的更好。科学技术的发明发展更多的是求知欲，而不是钱欲。社会和谐和钱也没关系。建议生物学家发明这两种欲望抑制剂，让我们共同达到人类文明的下一级，摆脱原始欲望残留的牢笼,25,//www.zhihu.com/pin/1003227578282356736,2018-07-18 22:41
uuu现在多少钱一斤了？严肃在国内走，国内那些一级市场在币圈亏了几万亿的投资人不上门打？,17,//www.zhihu.com/pin/1003225869472706560,2018-07-18 22:34
所以读三体也需要给钱了？这真是猪给牛粪创造需求养活一群鸭的时代。“遍地都是钱，就看你要不要脸去捡了”。许多不要脸的同龄新秀们因此获得了成功。而对成功充满欲望和嫉妒的人类将永远陷入这个循环，却从不思考北极在哪里，米粉怎么吃，uber怎么打！只有崩盘之后才知道哭，我可是一点也不怜悯你们。,30,//www.zhihu.com/pin/1003225513032282112,2018-07-18 22:33
人生可怕不如吃串做一个吃串男孩不结婚不生子只吃串吃到了肉脸上就笑笑了继续吃串吃完串，安安稳稳地睡觉,34,//www.zhihu.com/pin/1003220148383272960,2018-07-18 22:12
那如何内卷？,8,//www.zhihu.com/pin/1003219577945255936,2018-07-18 22:09
我们是人，而且我们要做精神上的巨人，动物上的矮人。当然，现实是很残酷的，所以我们一般走在四线城市的街上看到的都是一群肥头大耳的中年人xx自己花枝招展的老婆。,26,//www.zhihu.com/pin/1003207423439454208,2018-07-18 21:21
郴州：中国的南大门，中国南方的一朵菊花,45,//www.zhihu.com/pin/1003185459609968640,2018-07-18 19:54
我将会把失败学思想放入Guthub。wikipedia太不可靠了,25,//www.zhihu.com/pin/1003076220711469056,2018-07-18 12:40
是的。据我观察这些小奶狗长得都差不多，一个模子刻出来的。,25,//www.zhihu.com/pin/1003076103409438720,2018-07-18 12:39
您这只顾自己赚钱不管韭菜死活的方式也挺优秀的。,30,//www.zhihu.com/pin/1002931947454181376,2018-07-18 03:06
这通货膨胀得多严重,18,//www.zhihu.com/pin/1002931148758110208,2018-07-18 03:03
很容易。。，假设概率是1/p，算成勃努力事件，那么你摇到的时间是： 一万年,28,//www.zhihu.com/pin/1002923796902293504,2018-07-18 02:34
张老师希望您在您的教材里加入劝退学，曹学，失败学等元素。以后您的学生会更多。,24,//www.zhihu.com/pin/1002906538205282304,2018-07-18 01:25
尾巴还是___巴？,15,//www.zhihu.com/pin/1002888582436024320,2018-07-18 00:14
我在3年前提出全球失败人士集体zs理论。只有灭霸，才能让成功人士明白自己的成功来自哪里，才能建立新的规则。,24,//www.zhihu.com/pin/1002886212318801920,2018-07-18 00:05
此言得之，向死而生是我们失败人士永远的生活态度。这和你的工资，学历无关。只要你坚持向死而生，你就不会去买知乎live，买什么大v心得，你就会站在对方的角度思考问题，明白这只是一场蹩脚的商业炒作。只要你向死而生，你就不会被买房结婚的压力所驱使，你明白需求都是被创造出来的，自己只是商业社会的棋子。你会追随自己真正的内心，哪怕去北极，开uber，吃米粉，也不参与消极内卷，玩同志们内部的零和游戏。你会获得真正超越人类的自由,38,//www.zhihu.com/pin/1002876548944261120,2018-07-17 23:26
好像你挺了解的，那个州没有工程师只有数据中心你了解吗？,14,//www.zhihu.com/pin/1002874634240491520,2018-07-17 23:19
大家总以为fb工资高，其实不然1）50%的税率（州税+联邦税）2）2000-3000美金/月的房租；国内这个应该是不超过5000人民币3）加班严重，还不如下班去开uber,35,//www.zhihu.com/pin/1002864763721887744,2018-07-17 22:39
没有收录勃学的历史不算历史,20,//www.zhihu.com/pin/1002860233722540032,2018-07-17 22:21
如果你家有100个机器人，如何才能让机器人自发的无限的工作呢？～ 看看人类社会你就会有很多启发。而这样无限工作最大的受益者，显然是早期投资的资本方,5,//www.zhihu.com/pin/1002860174461235200,2018-07-17 22:21
其实如果没有房子的问题，这些工资都很高了。但资本怎么会让人获得满足呢？资本的原动力就是让人活的不满足，甚至无法活的满足。领导者志存高远不满足也就罢了，还要制造住房危机让所有人都无法满足（住桥洞），从而永远工作直到退休。200年前的糖工业也是如此，让工人为了吃糖而加班（那时候房价反倒很便宜），否则大部分人工作半天就满足生活所需了。人已经不知不觉，被这个支撑我们生活的社会制度所利用了。呜呼哀哉！,14,//www.zhihu.com/pin/1002860024284102656,2018-07-17 22:21
为什么猫__都差不多，人的__大小差别那么大呢？,21,//www.zhihu.com/pin/1002832534375313408,2018-07-17 20:31
根本不是，这个世界猫供不应求，所以一只猫那么贵,9,//www.zhihu.com/pin/1002831328370245632,2018-07-17 20:27
这个社会的主要问题是人太多了，而且每个人都想赚很多钱这根本是不可能的。,27,//www.zhihu.com/pin/1002830498472742912,2018-07-17 20:23
你在中国名下几套房？,19,//www.zhihu.com/pin/1002823069496442880,2018-07-17 19:54
如果我是猫你会抱我回家吗？,17,//www.zhihu.com/pin/1002821311000928256,2018-07-17 19:47
谷歌知道自己辛辛苦苦耗资几十亿美金铸就的android操作系统进入中国后养活了小米、oppo、锤子等共几百亿市值的手机公司，创造了几百个亿万富翁，几前个百万富翁。可是，这些手机却不如google所设想的那样，登陆http://google.com给谷歌广告业务带流量，甚至连google play store都无法使用，给谷歌集团带来的利润是0，而且反而给其自身手机销量带来亿万美金的损失吗？这样能不打贸易战？佩奇？你今天就该投trump一票而且改成共和党。,49,//www.zhihu.com/pin/1002764369901588480,2018-07-17 16:00
不管小米手机质量如何，雷军一定是个成功的创业者。他看到了手机的暴利和巨大的市场，以及用户需求的差异化（低价）。在苹果已经推出世界上最好的手机，谷歌已经推出世界上最好的android操作系统的时候，依然坚持做手机。可以说，如果没有谷歌android的开源和定制化，就没有小米手机软件上的可能。你很难想象一个跑着windows moile的小米手机可能成功。除去本身的创业特质以外，雷军应该喊google一声爸爸。,27,//www.zhihu.com/pin/1002755606842765312,2018-07-17 15:26
2018年，还有谁在用google assistant？,14,//www.zhihu.com/pin/1002748984989016064,2018-07-17 14:59
原则呢？,11,//www.zhihu.com/pin/1002740143798784000,2018-07-17 14:24
建议加入百度词条,13,//www.zhihu.com/pin/1002734558252580864,2018-07-17 14:02
djj,24,//www.zhihu.com/pin/1002585281270333440,2018-07-17 04:09
,30,//www.zhihu.com/pin/1002568076927320064,2018-07-17 03:00
李永乐老师预测世界杯冠军成功。成功。江汉臣你学习一下,31,//www.zhihu.com/pin/1002552745349570560,2018-07-17 02:00
成功的终点只有一个，那就是失败,58,//www.zhihu.com/pin/1002502922499862528,2018-07-16 22:42
城市采样太少了。郴州就不在其列,10,//www.zhihu.com/pin/1002387678662373376,2018-07-16 15:04
闻者叫猫,21,//www.zhihu.com/pin/1002374817324085248,2018-07-16 14:12
德州的机场都不加州高级：人手一个充电口和ipad，就差可以睡觉和搓澡的洗浴中心了。,18,//www.zhihu.com/pin/1002308887793598464,2018-07-16 09:51
美国这边没有人研究激光手术的风险么？,11,//www.zhihu.com/pin/1002307838521298944,2018-07-16 09:46
作为一只猫，很容易被这样的腿踩死。请问大路在家梦游的时候踩死了几只猫？,17,//www.zhihu.com/pin/1002307692647477248,2018-07-16 09:46
据说立党住在这里。,24,//www.zhihu.com/pin/1002307304137539584,2018-07-16 09:44
大家好。王大陆微信我了，她今天改名了，叫王大腿=,31,//www.zhihu.com/pin/1002306743992520704,2018-07-16 09:42
你这么有研究该不该去百度词条编辑创建一个词条造福后人呢？知乎没人看的，只有北京体育学院这样的78本学生才上,9,//www.zhihu.com/pin/1002306648387403776,2018-07-16 09:42
建议和我一起去北极大陆摸着自己的大腿zs。王大腿！,10,//www.zhihu.com/pin/1002306459631316992,2018-07-16 09:41
建议你改名大腿好了。路没看到，腿那么大！,11,//www.zhihu.com/pin/1002306377045471232,2018-07-16 09:41
,48,//www.zhihu.com/pin/1002167115603902464,2018-07-16 00:27
勃勃虾,108,//www.zhihu.com/pin/1002104156819050496,2018-07-15 20:17
只要社会底层才有失败。,35,//www.zhihu.com/pin/1002080737486569472,2018-07-15 18:44
,24,//www.zhihu.com/pin/1002077180255420416,2018-07-15 18:30
,24,//www.zhihu.com/pin/1002075495885778944,2018-07-15 18:23
,46,//www.zhihu.com/pin/1002010604693028864,2018-07-15 14:05
张亮懂技术吗？。。,33,//www.zhihu.com/pin/1002008962287247360,2018-07-15 13:59
而你们的hr开着4000的月薪专门去郴州湘南学院挖人，这技术水平能提高吗，明年能上市吗，估值能够吗？一个首席技术科学家都没有，招人都去开麻辣烫啊。。,18,//www.zhihu.com/pin/1002002141787136000,2018-07-15 13:32
知乎的图像识别算法真的有待改进。如果图片右下角已经有水印了，不知道用cnn识别一下，然后避免double watermarking吗？更近一步，可以识别watermarking的内容，提心发图者是否是盗图，或者把转发水印放在原水印旁边？这样几十个水印叠在一起意义何在呢？多买几个linkedin 猎头去硅谷挖点人吧。快手，滴滴，头条，jd，蚂蚁。天天在挖,26,//www.zhihu.com/pin/1002001701108404224,2018-07-15 13:30
正值世界杯决赛期间，我却在。。。,15,//www.zhihu.com/pin/1001998021017681920,2018-07-15 13:15
winter爸爸的最爱,32,//www.zhihu.com/pin/1001974399515455488,2018-07-15 11:41
建议写入wikipedia,22,//www.zhihu.com/pin/1001974277020762112,2018-07-15 11:41
立党，你是wiki优秀编辑吗？还不快去创建一个曹学wiki,17,//www.zhihu.com/pin/1001958902073864192,2018-07-15 10:40
,50,//www.zhihu.com/pin/1001955149207699456,2018-07-15 10:25
在世俗中循环是对我最大的惩罚。,38,//www.zhihu.com/pin/1001832957799165952,2018-07-15 02:19
说的很有道理，大家学习学习,35,//www.zhihu.com/pin/1001831079464034304,2018-07-15 02:12
。。。,31,//www.zhihu.com/pin/1001828041231781888,2018-07-15 02:00
我是猫猫毛发当然好啦,17,//www.zhihu.com/pin/1001827854887174144,2018-07-15 01:59
爬爬,11,//www.zhihu.com/pin/1001818576172515328,2018-07-15 01:22
肥胖的选择。,13,//www.zhihu.com/pin/1001817659197038592,2018-07-15 01:19
求问,17,//www.zhihu.com/pin/1001808244117004288,2018-07-15 00:41
大家好，我决定去戴隐形眼镜了。哪个牌子好？,23,//www.zhihu.com/pin/1001805463268327424,2018-07-15 00:30
你这辈子去过几次洗浴中心1，1次2，2次3，k次4，k+1次,32,//www.zhihu.com/pin/1001783187714002944,2018-07-14 23:02
郴州鱼粉，长沙臭豆腐，杭州小龙虾,8,//www.zhihu.com/pin/1001781606549311488,2018-07-14 22:55
为什么没有人做新型的真好吃中西方结合餐厅？西餐：真西式salad，冷盘虾，牛排，面包甜点等西方精华餐点中餐：高汤米粉，酸菜汤，孜然牛肉串/羊肉串每道菜都有特别固定的好的做法，又便于细微改动加以革新。这样摒弃了中西餐的糟粕（例如中餐的高碳水，高油脂，猪大肠和内脏等；西餐的汉堡三明治，薯条，披萨等对食物的错误的过度处理），又可以边吃饭，边玩猫多好？,23,//www.zhihu.com/pin/1001769234539589632,2018-07-14 22:06
转眼又过了一年。,42,//www.zhihu.com/pin/1001748296058236928,2018-07-14 20:43
在中国，没人要的女人这么多吗？没人要的女学生这么多吗？要去找巴基斯坦外籍学生做男朋友。还光明正大的在街上走。这些女生难道对自己的人生未来没有任何规划和控制力，就想着谁最先进入就归谁？连文凭，学历，工资都不看吗这一切都是蜗居在德州如立党这样山东大汉对我国女性不负责任，不主动追求，不给予保护的错！,63,//www.zhihu.com/pin/1001702415074275328,2018-07-14 17:41
船里都是复制人待激活的身体,21,//www.zhihu.com/pin/1001666844545097728,2018-07-14 15:19
复制人号，摄于2049年,22,//www.zhihu.com/pin/1001652447256932352,2018-07-14 14:22
我头像下方的蜜汁突起是个____,26,//www.zhihu.com/pin/1001627344188112896,2018-07-14 12:42
我要做的只是告诉这些人自己看的是A片。至于他们会不会继续看，我相信觉醒后的变化。,11,//www.zhihu.com/pin/1001625984323493888,2018-07-14 12:37
打乒乓球总比看蚂蚁上树好。看完还以为自己可以上树,10,//www.zhihu.com/pin/1001624805585608704,2018-07-14 12:32
从来没有猎头在linkedin上发信。他们只是来做PR的,12,//www.zhihu.com/pin/1001619681714798592,2018-07-14 12:12
知乎已经沦落到靠引进王刚这样的网红维持自己的高估值，为明年上市做准备。这也是醉了接着骗吧，看二级市场被骗多少。知乎从来没有在海外IT市场挖过人，其水平可见一斑。,56,//www.zhihu.com/pin/1001489993210167296,2018-07-14 03:37
我也是线下的，我都和线下认识的人聊天pz,5,//www.zhihu.com/pin/1001489069767061504,2018-07-14 03:33
10万人厨房同步____,8,//www.zhihu.com/pin/1001488662659485696,2018-07-14 03:31
facebook是实名制交友，大家最后都要线下约炮的谢谢,4,//www.zhihu.com/pin/1001488537073647616,2018-07-14 03:31
事实上，AV的主要观众，下载者，各个P2P平台的种子们，也是大学生和白领根本没办法也找不到人自己去做，而是为了看片而看片，而且A片粉丝都相信一个真理，就是大撸伤身。可以这么说，劝戒撸本身就是需求,9,//www.zhihu.com/pin/1001487380410494976,2018-07-14 03:26
下面我定义一个新词：厨房A片也就是指以厨房为背景的，看上感觉很爽，似乎是自己操刀上阵，亲自下海，近距离观察，但你实际上却怎么也做不出来的一系列视频作品。代表作者：王刚代表理论家：江汉臣,36,//www.zhihu.com/pin/1001486693349851136,2018-07-14 03:23
他会说他一日三餐照吃，一天做三次 晚上还得看片。这欲望是得多厚实,4,//www.zhihu.com/pin/1001486137168392192,2018-07-14 03:21
王刚视频的本质就是厨房A片。对方器大活好（深坑大火灶），美女前凸后翘（实铁锅+双菜刀）。反正都不是我的。我看完时候也做不出来。但也不妨碍我看完之后爽，是这个意思吧。建议王刚将title改为知乎最强美食AV作家,7,//www.zhihu.com/pin/1001485704127541248,2018-07-14 03:19
注意这不是我说的，是@江踏歌 说的，请直接回复他。,4,//www.zhihu.com/pin/1001485088856666112,2018-07-14 03:17
江汉臣云做菜的概念很有意思。他指出，10万人只需要看王刚做菜，内心做菜的欲望就得到了满足，饭也不需要吃了，美美的回去睡觉。我们不如这样推广，未来会有云做爱。10万人只需要看王刚做爱，内心做爱的欲望也就满足了，撸也不需要撸了，心平气和地回屋睡觉。王刚。请你下次马上做这样的视频，您做菜的视频给大家带来的满足感和刺激机制，原来和A片差不多。希望您再接再厉多拍一些厨房A片来取悦观众。@美食作家王刚,53,//www.zhihu.com/pin/1001484913282924544,2018-07-14 03:16
所以请你一日三餐不用吃饭每次都看王刚，吃王刚,2,//www.zhihu.com/pin/1001484084459290624,2018-07-14 03:13
请问他们看完毒之后是不是觉得饿了马上去吃？难道就美美的睡一觉了？那些不小心看到剧透的人是去主动去找剧透的吗,2,//www.zhihu.com/pin/1001483559672164352,2018-07-14 03:11
看了就饱？正常人类是看了深夜放毒就饿了吧没听过谁说：请快放毒，多放毒。放越多我越饱的,2,//www.zhihu.com/pin/1001483145211990016,2018-07-14 03:09
画饼充饥送给你,2,//www.zhihu.com/pin/1001482857398685696,2018-07-14 03:08
果真是10万人一起做蚂蚁上树。可惜，9.9万人都没有这样的火/锅，只能东施效颦而撸猫不是如此，猫看着就可以撸。难道你的饭不吃也可以饱？诸位看王厨师的视频几个不是想真的去做的？,3,//www.zhihu.com/pin/1001482371618680832,2018-07-14 03:06
菜谱是总所周知的，做法是餐馆厨房里一贯的做法（他发明了新的做法？是切菜，刀工，豆瓣酱还是泡粉丝？）。他是唯一的原创就是买了个摄像头拍了下来。,7,//www.zhihu.com/pin/1001479986657828864,2018-07-14 02:57
这些顺序都是抄“下厨房”app的,7,//www.zhihu.com/pin/1001476910811049984,2018-07-14 02:45
你已经承认到这一步就很好说话了。我质问的正是观众高潮从何而来？难道和他们听10分钟live就感觉自己能成功那样吗？,9,//www.zhihu.com/pin/1001476335910461440,2018-07-14 02:42
不好意思，换了器具之后做法完全不同。这样的演示意义何在？我给你用本科微积分定理做高考数学题一分钟做完；结果回去你高考这么解答直接0分,7,//www.zhihu.com/pin/1001474993934503936,2018-07-14 02:37
那就是他在美食蹭热点。反正你是做不出来的，他做出来也只是给你看的。,4,//www.zhihu.com/pin/1001474549233328128,2018-07-14 02:35
真不知道这群人对着那个餐馆专用厨具做出来的菜谱在家里电磁炉和油烟机上“生搬硬套”然后还“交口称赞”到底是什么心态。。。,5,//www.zhihu.com/pin/1001474369440329728,2018-07-14 02:34
某app蚂蚁上树最大的流程，豆瓣酱炒出红油 ，熟悉吗？最后请围观诸位在家按照菜谱炒出的效果。厨师用着联合收割机在家割小麦一千吨，让读者按照步骤自己在家割小麦100吨。割得都是小麦皮。有本事我请你这位大厨在中国人家中（电磁炉，方太油烟机环境下）做一道菜试试再说？抄app菜谱有意思吗？某位江汉臣拿来蹭热点的知名厨师？,12,//www.zhihu.com/pin/1001473988417204224,2018-07-14 02:33
你的意思是知乎的主要用户都是农村滴？,7,//www.zhihu.com/pin/1001472783557193728,2018-07-14 02:28
不好意思我之前在家经常做这道菜。这个人的菜谱和某美食app里一摸一样。你要是在家能做出这个效果我和您姓并且把我的____切下来给你送去您看成吗？,8,//www.zhihu.com/pin/1001472471433883648,2018-07-14 02:27
废话，要是普通人家里有这么大的铁锅+铁桶做的火炉，100%活力不担心油烟，而且吃饭不介意油脂/卡路里/碳水化合物的摄取，全部变成肥猪的话，当然可以学习您的技巧啦,26,//www.zhihu.com/pin/1001470713726791680,2018-07-14 02:20
我的丑是有原因的。我心灵丑，全身都丑。,42,//www.zhihu.com/pin/1001462202565455872,2018-07-14 01:46
,63,//www.zhihu.com/pin/1001439316647829504,2018-07-14 00:15
哪件衣服适合我？,20,//www.zhihu.com/pin/1001438326217351168,2018-07-14 00:11
Winter 爸爸确实是这么说的，下次合影,14,//www.zhihu.com/pin/1001264643188228096,2018-07-13 12:41
和立党最近的一次,40,//www.zhihu.com/pin/1001214223833325568,2018-07-13 09:21
。。请立党出书,16,//www.zhihu.com/pin/1001214041930489856,2018-07-13 09:20
抄袭请署名,12,//www.zhihu.com/pin/1001212978817007616,2018-07-13 09:16
猫最终要做出选择。You make a choice A real choice Out of the loop,21,//www.zhihu.com/pin/1001209137941725184,2018-07-13 09:01
诗四首（其四）夜宵我要做一个西瓜被人切开吃我要做一只芒果被人剥开舔我要做一排排螺蛳被人用牙签钻我流着泪但我笑了进入人的肚子起码还有点用现在看来我是被人吃了但这个人也会死他最终会被他自己吃了他也被他的同类吃了和我，也没有什么区别,45,//www.zhihu.com/pin/1001203546594787328,2018-07-13 08:38
有什么推荐的吗,14,//www.zhihu.com/pin/1001200568026644480,2018-07-13 08:26
？？？？？？？？？？？,15,//www.zhihu.com/pin/1001200486199939072,2018-07-13 08:26
如果你没有成功的事业并且获得异于常人的成功那确实不必活了反正温水煮青蛙的生活也持续不了多久我太愚蠢早该想到人人与人的差距大的可怕有的人燃烧了青春获得了一把火焰有的人燃烧了青春获得了一地的煤灰燃烧吧燃烧吧燃烧总好过于不烧如果干瘪的尸体放在陈列馆里没有人看那么他当时一定想我还不如烧成那一地的灰,36,//www.zhihu.com/pin/1001193127994019840,2018-07-13 07:57
没戏了。回家开奶茶店养老,33,//www.zhihu.com/pin/1001183093079871488,2018-07-13 07:17
竟然最后一刻赶上了离开sfo的飞机,29,//www.zhihu.com/pin/1001102911425892352,2018-07-13 01:58
蕊蕊，亲亲！,26,//www.zhihu.com/pin/1001082603922804736,2018-07-13 00:38
蕊蕊好肥好可爱我好喜欢！,21,//www.zhihu.com/pin/1001082557575950336,2018-07-13 00:38
一张x照100块？,8,//www.zhihu.com/pin/1001082386183909376,2018-07-13 00:37
不上班了，去北极思考猫的未来,29,//www.zhihu.com/pin/1001047300319326208,2018-07-12 22:17
人类最大的问题，是生理条件和社会地位不对等。我倡议，让DNA进行改革。成功人士要变成巨人，占据5000平米的房子，而且活得久，活200-500岁。而失败人士，就应该变成矮人，小小人，活50岁。这样，小小人只需要40平米的房子就可以生存了。而且这也利于小小人合作，例如工蚁一样。让失败人士和成功人士有一样的生理结构，生理需求，这显然是不合理的。一旦生理出现分化，抢老婆，抢房子，抢土地的事情就不会出现了。虽然这可能会限制阶级流动，但现在阶级流动的概率本来就几乎是0吧。生理上断绝流动的欲望，反而活得更幸福。这不正是现在的管理哲学吗？不是吗？,72,//www.zhihu.com/pin/1001032936904310784,2018-07-12 21:20
是人性好，还是反人性好,17,//www.zhihu.com/pin/1001028790960607232,2018-07-12 21:04
